Date,Open,High,Low,Close,Adj Close,Volume
11/19/2008,115.449997,115.449997,115.260002,116.690002,116.690002,0
11/20/2008,116.480003,117.839996,115.339996,116.160004,116.160004,0
11/21/2008,116.32,117.779999,116.32,115.309998,115.309998,0
11/24/2008,114.910004,115.019997,114.629997,113.120003,113.120003,0
11/25/2008,113.900002,117.849998,113.900002,114.089996,114.089996,0
11/26/2008,114.25,116.349998,114.25,116.349998,116.349998,0
11/27/2008,116.07,119.779999,116,117.300003,117.300003,0
11/28/2008,117.389999,118.220001,117.389999,118.220001,118.220001,0
12/1/2008,117.75,118.080002,117.75,118.080002,118.080002,0
12/2/2008,118.169998,127,118.169998,121.760002,121.760002,0
12/3/2008,121.769997,124.349998,121.769997,124.349998,124.349998,0
12/4/2008,124.389999,124.389999,124.389999,121.410004,121.410004,0
12/5/2008,121.57,122.610001,121.57,122.339996,122.339996,0
12/8/2008,124,127.970001,124,127.970001,127.970001,0
12/9/2008,128.419998,128.419998,128.419998,128.259995,128.259995,0
12/10/2008,128.399994,128.660004,128.399994,127.970001,127.970001,0
12/11/2008,127.93,132,127.93,130.660004,130.660004,0
12/12/2008,130.720001,133.110001,130.720001,133.110001,133.110001,0
12/15/2008,116.5,131.190002,116.5,131.190002,131.190002,0
12/16/2008,131.029999,132.850006,131.029999,130.020004,130.020004,0
12/17/2008,130.080002,133.740005,130.080002,130.550003,130.550003,0
12/18/2008,130.539993,134.199997,130.539993,133.75,133.75,0
12/19/2008,135.710007,135.710007,132.550003,133.110001,133.110001,0
12/22/2008,131,139.449997,131,137.679993,137.679993,0
12/23/2008,137.559998,137.559998,137.559998,138.009995,138.009995,0
12/24/2008,137.820007,137.820007,137.240005,137.240005,137.240005,0
12/25/2008,137.139999,137.139999,137.139999,137.139999,137.139999,0
12/26/2008,136.25,136.25,136.25,137.039993,137.039993,0
12/29/2008,136,136,136,141.279999,141.279999,0
12/30/2008,139.869995,139.869995,138.070007,138.070007,138.070007,0
12/31/2008,138.190002,138.190002,138.190002,135.610001,135.610001,0
1/1/2009,135.669998,135.669998,135.669998,135.490005,135.490005,0
1/2/2009,136,136.050003,136,136.050003,136.050003,0
1/5/2009,137,137.679993,137,137.679993,137.679993,0
1/6/2009,138.199997,138.199997,137.100006,133.720001,133.720001,0
1/7/2009,134.270004,139,134.270004,137.460007,137.460007,0
1/8/2009,137.960007,144,137.960007,143.899994,143.899994,0
1/9/2009,140.699997,145.949997,140.699997,145.039993,145.039993,0
1/12/2009,135,153.350006,135,148.880005,148.880005,0
1/13/2009,149.259995,149.259995,148.699997,154.669998,154.669998,0
1/14/2009,153.860001,153.860001,150.720001,151.350006,151.350006,0
1/15/2009,151.270004,151.270004,149.960007,148.339996,148.339996,0
1/16/2009,147.830002,148.100006,147.830002,145.809998,145.809998,0
1/19/2009,147.75,147.75,144.710007,145.149994,145.149994,0
1/20/2009,145.529999,146.649994,145.529999,146.649994,146.649994,0
1/21/2009,146.309998,148,146.309998,145.380005,145.380005,0
1/22/2009,146.240005,147.759995,146.240005,147.589996,147.589996,0
1/23/2009,147.910004,150.550003,147.910004,146.490005,146.490005,0
1/26/2009,150,150,149.649994,144.880005,144.880005,0
1/27/2009,145.380005,147.410004,145.380005,147.410004,147.410004,0
1/28/2009,147.449997,148.490005,147.449997,149.850006,149.850006,0
1/29/2009,150.309998,150.309998,146.100006,146.300003,146.300003,0
1/30/2009,146.690002,148.699997,146.690002,144.070007,144.070007,0
2/2/2009,146.789993,148.75,146.789993,148.75,148.75,0
2/3/2009,146.119995,149,146.119995,150.169998,150.169998,0
2/4/2009,145.639999,150,145.639999,150,150,0
2/5/2009,148.660004,148.660004,147.949997,148,148,0
2/6/2009,148.970001,148.970001,145.25,147.679993,147.679993,0
2/9/2009,148,148,147.5,147.5,147.5,0
2/10/2009,146.960007,148.5,146.960007,148.5,148.5,0
2/11/2009,148.75,148.75,148.75,148.5,148.5,0
2/12/2009,148.5,148.5,146.539993,148.5,148.5,0
2/13/2009,146.089996,148.5,146.089996,148,148,0
2/16/2009,148,148,148,146.649994,146.649994,0
2/17/2009,147.619995,147.619995,147.619995,146.539993,146.539993,0
2/18/2009,147.039993,147.039993,146.779999,146.779999,146.779999,0
2/19/2009,147.119995,148,147.119995,148,148,0
2/20/2009,148,148,148,143.639999,143.639999,0
2/23/2009,148,148,147.25,147.25,147.25,0
2/24/2009,146.970001,146.970001,146.029999,147,147,0
2/25/2009,145.300003,145.300003,145.300003,145.639999,145.639999,0
2/26/2009,146.110001,147,146.110001,147.050003,147.050003,0
2/27/2009,145.910004,147,145.910004,147,147,0
3/2/2009,148.75,148.75,147.75,147.75,147.75,0
3/3/2009,145.880005,146.490005,145.880005,146.490005,146.490005,0
3/4/2009,148,148,147.75,147.75,147.75,0
3/5/2009,145.559998,147.800003,145.559998,147.75,147.75,0
3/6/2009,146.389999,146.389999,146.369995,146.369995,146.369995,0
3/9/2009,147.5,147.5,147.5,146.619995,146.619995,0
3/10/2009,146.039993,147.25,146.039993,147.25,147.25,0
3/11/2009,146.100006,146.630005,146.100006,147.699997,147.699997,0
3/12/2009,146.470001,146.470001,146.470001,145.779999,145.779999,0
3/13/2009,144.699997,146.149994,144.699997,146.149994,146.149994,0
3/16/2009,147,147.399994,146.880005,146.910004,146.910004,0
3/17/2009,146.600006,146.699997,146.600006,146.699997,146.699997,0
3/18/2009,146.339996,147.25,146.339996,147.25,147.25,0
3/19/2009,142.110001,147.5,142.110001,147.5,147.5,0
3/20/2009,146.429993,147.5,146.429993,147.5,147.5,0
3/23/2009,147,148.699997,147,148.699997,148.699997,0
3/24/2009,146.490005,147.300003,146.490005,148.649994,148.649994,0
3/25/2009,148.380005,148.380005,147.550003,148,148,0
3/26/2009,146.25,146.279999,146.25,146.279999,146.279999,0
3/27/2009,146.880005,147.25,146.880005,147.25,147.25,0
3/30/2009,147,147,147,145.350006,145.350006,0
3/31/2009,145.220001,145.720001,145.220001,147.25,147.25,0
4/1/2009,146.679993,146.929993,146.679993,147.199997,147.199997,0
4/2/2009,146.5,146.5,146.5,146.419998,146.419998,0
4/3/2009,145.190002,145.190002,145.190002,147.550003,147.550003,0
4/6/2009,146.5,146.5,146.5,145.029999,145.029999,0
4/7/2009,147.070007,147.070007,147.070007,147.309998,147.309998,0
4/8/2009,147.199997,147.199997,147.199997,147.300003,147.300003,0
4/9/2009,147.25,147.279999,147,147.25,147.25,0
4/10/2009,148.960007,148.960007,148.960007,146,146,0
4/13/2009,147,147,147,147,147,0
4/14/2009,146.410004,146.410004,146.410004,145.740005,145.740005,0
4/15/2009,145.839996,145.839996,145.839996,145.820007,145.820007,0
4/16/2009,146.149994,146.970001,146,146.970001,146.970001,0
4/17/2009,146.720001,146.940002,146.720001,146.940002,146.940002,0
4/20/2009,148,148,148,146.800003,146.800003,0
4/21/2009,147.610001,147.610001,147.5,147.5,147.5,0
4/22/2009,147.050003,147.050003,147.050003,146.679993,146.679993,0
4/23/2009,145.910004,146.699997,145.910004,147.25,147.25,0
4/24/2009,145.910004,147,145.910004,147,147,0
4/27/2009,147.25,147.25,146.809998,146.809998,146.809998,0
4/28/2009,147,147,147,145.360001,145.360001,0
4/29/2009,144.029999,145.889999,144.029999,145.889999,145.889999,0
4/30/2009,146,146,146,147.550003,147.550003,0
5/1/2009,147.210007,147.210007,147.210007,147,147,0
5/4/2009,145.720001,145.720001,145.720001,145.720001,145.720001,0
5/5/2009,147.25,147.25,145.889999,145.889999,145.889999,0
5/6/2009,146.5,147,145.600006,147,147,0
5/7/2009,145.619995,147,145.619995,146.770004,146.770004,0
5/8/2009,146.350006,147.25,146,147.25,147.25,0
5/11/2009,147,147,145.770004,145.770004,145.770004,0
5/12/2009,147,147,145.910004,145.910004,145.910004,0
5/13/2009,146,147.25,146,147.139999,147.139999,0
5/14/2009,147,147,146.539993,147,147,0
5/15/2009,147,147,146.869995,146.869995,146.869995,0
5/18/2009,147,147.050003,147,147,147,0
5/19/2009,147,147.25,147,147,147,0
5/20/2009,147,147.25,146.889999,147.25,147.25,0
5/21/2009,147,147.5,145.479996,147,147,0
5/22/2009,146,146.970001,146,146.970001,146.970001,0
5/25/2009,146.910004,146.910004,146.880005,146.880005,146.880005,0
5/26/2009,146.5,146.720001,146.5,146.5,146.5,0
5/27/2009,146.5,146.550003,145.919998,146.550003,146.550003,0
5/28/2009,147,147,145.869995,145.869995,145.869995,0
5/29/2009,147,147,145.619995,145.619995,145.619995,0
6/1/2009,146,148.990005,146,148.990005,148.990005,0
6/2/2009,148,148,147,147,147,0
6/3/2009,147,148.184998,145.100006,148.179993,148.179993,0
6/4/2009,148,148.669998,146.360001,148.649994,148.649994,0
6/5/2009,145.919998,148.279999,145.919998,148.279999,148.279999,0
6/8/2009,147,148.25,146.5,147,147,0
6/9/2009,147,148.139999,146,148.110001,148.110001,0
6/10/2009,148,148.139999,146,147.050003,147.050003,0
6/11/2009,147,148.5,147,148.5,148.5,0
6/12/2009,148.5,148.75,147,147.75,147.75,0
6/15/2009,145.899994,148.149994,145.899994,147,147,0
6/16/2009,147,148.149994,147,148.100006,148.100006,0
6/17/2009,148,148.220001,147.050003,147.050003,147.050003,0
6/18/2009,144.910004,149,144.699997,145.380005,145.380005,0
6/19/2009,148,149,146.789993,149,149,0
6/22/2009,148,148.850006,146.809998,148.850006,148.850006,0
6/23/2009,146.710007,149.220001,146.699997,146.699997,146.699997,0
6/24/2009,145.839996,149.029999,145.259995,149.029999,149.029999,0
6/25/2009,146.649994,149.399994,146.550003,148.300003,148.300003,0
6/26/2009,145.649994,148.300003,145.649994,146.5,146.5,0
6/29/2009,147,148.25,145.419998,147.699997,147.699997,0
6/30/2009,147,148.070007,145.990005,147.600006,147.600006,0
7/1/2009,147,148.279999,145.949997,147.949997,147.949997,0
7/2/2009,145.320007,147.869995,145.270004,147.800003,147.800003,0
7/3/2009,147,147.850006,145.740005,147.850006,147.850006,0
7/6/2009,147,148.300003,145.899994,147.699997,147.699997,0
7/7/2009,147,148.460007,145.820007,148.449997,148.449997,0
7/8/2009,148,148.360001,146.369995,148.360001,148.360001,0
7/9/2009,146.850006,147.699997,145.339996,147.699997,147.699997,0
7/10/2009,147,147.860001,145.690002,147,147,0
7/13/2009,147,147.399994,145.520004,145.690002,145.690002,0
7/14/2009,147,148.149994,145.889999,147.800003,147.800003,0
7/15/2009,147,148.949997,147,148.800003,148.800003,0
7/16/2009,145.630005,148.889999,145.630005,146.539993,146.539993,0
7/17/2009,148.300003,148.880005,146.529999,148.699997,148.699997,0
7/20/2009,147,149.25,146.880005,149.25,149.25,0
7/21/2009,148,149.880005,146.869995,149.199997,149.199997,0
7/22/2009,146.899994,149.5,146.899994,149.300003,149.300003,0
7/23/2009,149,151.5,149,151.199997,151.199997,0
7/24/2009,149.75,150.899994,149.690002,150.880005,150.880005,0
7/27/2009,148.600006,150.399994,148,148,148,0
7/28/2009,150,150,150.399994,150.399994,150.399994,0
7/29/2009,150.940002,151.850006,150,151.75,151.75,0
7/30/2009,151,156.5,151,156.5,156.5,0
7/31/2009,153.559998,156.649994,153.559998,156.5,156.5,0
8/3/2009,156,156,154.5,155,155,0
8/4/2009,155,155.884995,153.820007,155.75,155.75,0
8/5/2009,155,155,152.970001,154.449997,154.449997,0
8/6/2009,155,155,152.529999,154.25,154.25,0
8/7/2009,154,154,152.039993,154,154,0
8/10/2009,153,154.580002,152.380005,154.199997,154.199997,0
8/11/2009,154.5,154.5,151.729996,154.5,154.5,0
8/12/2009,152.059998,154.100006,152.059998,153.75,153.75,0
8/13/2009,151.330002,154.309998,151.330002,154.309998,154.309998,0
8/14/2009,154,157.149994,154,156,156,0
8/17/2009,155,158.300003,154.889999,158.100006,158.100006,0
8/18/2009,158,158.520004,155.970001,158.520004,158.520004,0
8/19/2009,155.410004,158,154.919998,154.919998,154.919998,0
8/20/2009,155.050003,156.5,155.050003,155.949997,155.949997,0
8/21/2009,155,156.460007,154.389999,156.460007,156.460007,0
8/24/2009,156,156.330002,154.279999,154.419998,154.419998,0
8/25/2009,155.75,155.75,153.360001,154.710007,154.710007,0
8/26/2009,153.360001,156.199997,151.440002,156.199997,156.199997,0
8/27/2009,152.070007,155,152,153.699997,153.699997,0
8/28/2009,152.75,152.75,152.75,152.75,152.75,0
8/31/2009,151.990005,154.130005,151.990005,154.085007,154.085007,0
9/1/2009,151.369995,156.100006,151.369995,154.009995,154.009995,0
9/2/2009,153,154.149994,151.990005,152.75,152.75,0
9/3/2009,153.5,154.100006,152.130005,154.080002,154.080002,0
9/4/2009,153.75,154.190002,152.699997,154,154,0
9/7/2009,154,154.419998,151.25,154.419998,154.419998,0
9/8/2009,153,154.149994,153,154,154,0
9/9/2009,153,154.100006,152.169998,153.949997,153.949997,0
9/10/2009,152.5,154.220001,151.639999,151.679993,151.679993,0
9/11/2009,153,154.699997,152.020004,153.949997,153.949997,0
9/14/2009,153,154.020004,152.229996,154.020004,154.020004,0
9/15/2009,154,154.149994,151.740005,152.199997,152.199997,0
9/16/2009,153,154.649994,151.639999,153.649994,153.649994,0
9/17/2009,152,153.619995,151.539993,151.600006,151.600006,0
9/18/2009,153,153.75,151.690002,153.75,153.75,0
9/21/2009,152,152,151.330002,151.330002,151.330002,0
9/22/2009,153,155,153,154.5,154.5,0
9/23/2009,153.130005,154.050003,151.229996,152.449997,152.449997,0
9/24/2009,150,152.550003,150,150.789993,150.789993,0
9/25/2009,150.5,151.100006,148.630005,148.720001,148.720001,0
9/28/2009,151.5,151.600006,149.539993,149.619995,149.619995,0
9/29/2009,151.5,154,148.259995,148.259995,148.259995,0
9/30/2009,150.199997,150.199997,147,147,147,0
10/1/2009,147.600006,148.119995,147.600006,148.089996,148.089996,0
10/2/2009,144.320007,144.320007,144.210007,144.210007,144.210007,0
10/5/2009,146,147.5,145.580002,147.5,147.5,0
10/6/2009,145.199997,147.5,145.199997,146.100006,146.100006,0
10/7/2009,146,149.199997,144.169998,149.199997,149.199997,0
10/8/2009,149.800003,149.800003,147.289993,149.399994,149.399994,0
10/9/2009,147.339996,149.550003,147.339996,147.410004,147.410004,0
10/12/2009,149.199997,149.350006,147.330002,149.350006,149.350006,0
10/13/2009,150,151.779999,149.350006,151.649994,151.649994,0
10/14/2009,152,152.550003,150.479996,151.800003,151.800003,0
10/15/2009,151.800003,151.949997,150.009995,151.880005,151.880005,0
10/16/2009,150,150,148.029999,150,150,0
10/19/2009,148.169998,150.050003,148.169998,149.979996,149.979996,0
10/20/2009,150,150.300003,148.360001,149.800003,149.800003,0
10/21/2009,149.75,150,148.179993,149.699997,149.699997,0
10/22/2009,150.179993,150.270004,148.210007,149.699997,149.699997,0
10/23/2009,150.100006,150.800003,148.369995,149.5,149.5,0
10/26/2009,150.600006,151.550003,149.110001,151.350006,151.350006,0
10/27/2009,150.5,151.199997,148.919998,151.199997,151.199997,0
10/28/2009,149.539993,151.149994,148.360001,148.960007,148.960007,0
10/29/2009,149.139999,151.380005,148.070007,148.070007,148.070007,0
10/30/2009,151,151.100006,148.839996,149.630005,149.630005,0
11/2/2009,151.100006,151.25,149.169998,151.25,151.25,0
11/3/2009,149,151.350006,149,151,151,0
11/4/2009,150.100006,151.399994,148.119995,151,151,0
11/5/2009,150.199997,151.630005,149.740005,151,151,0
11/6/2009,150.100006,151.600006,149.660004,151.149994,151.149994,0
11/9/2009,151.949997,152.300003,149.990005,151.960007,151.960007,0
11/10/2009,152.350006,152.550003,150.470001,152.550003,152.550003,0
11/11/2009,152.199997,152.199997,150.089996,151.5,151.5,0
11/12/2009,151.600006,152.899994,150.199997,151.949997,151.949997,0
11/13/2009,152,152.179993,149.940002,149.940002,149.940002,0
11/16/2009,152.119995,152.25,150.160004,152.100006,152.100006,0
11/17/2009,151.949997,151.949997,149.990005,151.75,151.75,0
11/18/2009,151.550003,151.600006,149.589996,150.949997,150.949997,0
11/19/2009,150.839996,150.889999,148.949997,150.600006,150.600006,0
11/20/2009,150.5,150.5,148.160004,149.75,149.75,0
11/23/2009,150.199997,150.25,148.179993,149.699997,149.699997,0
11/24/2009,148.5,149.179993,148.5,149.179993,149.179993,0
11/25/2009,149.050003,150.100006,147.929993,150.050003,150.050003,0
11/26/2009,147.470001,148.110001,147.470001,148.110001,148.110001,0
11/27/2009,148.100006,148.100006,148.100006,148.100006,148.100006,0
11/30/2009,149.600006,149.649994,146.860001,148.75,148.75,0
12/1/2009,147.300003,147.300003,144.25,144.25,144.25,0
12/2/2009,145.600006,148.199997,145.410004,145.759995,145.759995,0
12/3/2009,148.399994,149.820007,147,149.699997,149.699997,0
12/4/2009,149.149994,150.5,147.919998,150.5,150.5,0
12/7/2009,149.820007,151.539993,148.949997,151.539993,151.539993,0
12/8/2009,152,152,149.800003,151.800003,151.800003,0
12/9/2009,150.75,150.75,147.610001,149.199997,149.199997,0
12/10/2009,150,150.220001,148.119995,150,150,0
12/11/2009,150,150.25,148.320007,149.869995,149.869995,0
12/14/2009,150.25,150.25,148.300003,148.300003,148.300003,0
12/15/2009,149.800003,149.800003,147.669998,149.600006,149.600006,0
12/16/2009,149.610001,150.100006,147.660004,150.100006,150.100006,0
12/17/2009,150.100006,150.949997,148.490005,150.699997,150.699997,0
12/18/2009,147.830002,149.399994,147.830002,149.300003,149.300003,0
12/21/2009,149.199997,149.449997,147.080002,149.100006,149.100006,0
12/22/2009,147.699997,149.240005,146.880005,148.5,148.5,0
12/23/2009,147.089996,149.949997,147.089996,148.75,148.75,0
12/24/2009,147.130005,147.130005,147.130005,147.130005,147.130005,0
12/28/2009,149.919998,149.919998,147.899994,147.899994,147.899994,0
12/29/2009,149.800003,150,148.130005,150,150,0
12/30/2009,149.270004,150.300003,147.710007,150.199997,150.199997,0
12/31/2009,149.820007,149.904999,147.380005,147.380005,147.380005,0
1/4/2010,148.550003,149.649994,147.539993,147.539993,147.539993,0
1/5/2010,149.25,149.25,147.440002,149.100006,149.100006,0
1/6/2010,147.610001,150.300003,146.940002,149.050003,149.050003,0
1/7/2010,146.220001,149.350006,146.220001,149,149,0
1/8/2010,147.300003,149.899994,147.300003,149.899994,149.899994,0
1/11/2010,148.479996,150.899994,148.479996,150.899994,150.899994,0
1/12/2010,150.5,150.75,148.369995,150.399994,150.399994,0
1/13/2010,150.5,151.25,148.5,151.25,151.25,0
1/14/2010,150.800003,151.259995,149.229996,149.350006,149.350006,0
1/15/2010,151.300003,151.300003,149.210007,151.100006,151.100006,0
1/18/2010,150.399994,151.100006,148.330002,151.100006,151.100006,0
1/19/2010,150.300003,151.100006,149.020004,149.740005,149.740005,0
1/20/2010,149.699997,150.199997,148.199997,150.199997,150.199997,0
1/21/2010,148.360001,150.320007,148.080002,150,150,0
1/22/2010,147.740005,150.259995,147.740005,150,150,0
1/25/2010,150.300003,150.869995,147.690002,148.539993,148.539993,0
1/26/2010,150.600006,150.600006,148.710007,150.5,150.5,0
1/27/2010,150.119995,150.199997,148.119995,148.119995,148.119995,0
1/28/2010,150.860001,150.860001,148.729996,150.5,150.5,0
1/29/2010,150.690002,150.880005,148.619995,150.880005,150.880005,0
2/1/2010,151.360001,151.860001,149.399994,150.899994,150.899994,0
2/2/2010,151.720001,151.820007,149.589996,151.820007,151.820007,0
2/3/2010,149.470001,151.820007,149.270004,151.350006,151.350006,0
2/4/2010,151.5,151.529999,149.350006,151.300003,151.300003,0
2/5/2010,151.300003,151.529999,149.259995,151.460007,151.460007,0
2/8/2010,151.399994,151.449997,149.270004,151.050003,151.050003,0
2/9/2010,151.149994,151.149994,148.929993,151.100006,151.100006,0
2/10/2010,150.949997,150.949997,148.610001,150.600006,150.600006,0
2/11/2010,151.059998,151.100006,149,151.100006,151.100006,0
2/12/2010,151.350006,151.350006,149.110001,151.199997,151.199997,0
2/15/2010,149.199997,151.080002,148.919998,150.850006,150.850006,0
2/16/2010,150.899994,151,148.639999,151,151,0
2/17/2010,150.75,151,148.830002,150.929993,150.929993,0
2/18/2010,151.100006,151.119995,148.910004,150.5,150.5,0
2/19/2010,150.550003,150.600006,148.179993,150.600006,150.600006,0
2/22/2010,150.520004,151.199997,148.279999,150.25,150.25,0
2/23/2010,150.229996,150.25,148,148.139999,148.139999,0
2/24/2010,150.350006,150.350006,148.020004,148.100006,148.100006,0
2/25/2010,150.320007,151,148.149994,150.100006,150.100006,0
2/26/2010,150.25,150.25,147.960007,147.960007,147.960007,0
3/1/2010,148.229996,150,148.229996,150,150,0
3/2/2010,150.100006,150.100006,147.860001,149.550003,149.550003,0
3/3/2010,150.100006,150.259995,148.139999,149.75,149.75,0
3/4/2010,150.149994,150.149994,147.979996,149.550003,149.550003,0
3/5/2010,150.199997,150.449997,148.179993,150.300003,150.300003,0
3/8/2010,150.440002,150.440002,148.300003,150.100006,150.100006,0
3/9/2010,148.639999,150.399994,147.970001,147.970001,147.970001,0
3/10/2010,150.449997,150.449997,148.070007,150.369995,150.369995,0
3/11/2010,148.25,150.389999,148.25,150.389999,150.389999,0
3/12/2010,150.5,150.5,148.419998,150.399994,150.399994,0
3/15/2010,150.419998,150.419998,148.330002,148.330002,148.330002,0
3/16/2010,150.199997,150.199997,147.809998,149.75,149.75,0
3/17/2010,150,150.149994,148.080002,150,150,0
3/18/2010,148.699997,150.350006,148.389999,148.389999,148.389999,0
3/19/2010,149.75,149.830002,147.729996,149.449997,149.449997,0
3/22/2010,149.5,149.850006,147.660004,149.820007,149.820007,0
3/23/2010,147.199997,149.600006,147.199997,149.25,149.25,0
3/24/2010,149.419998,149.470001,147.289993,149.470001,149.470001,0
3/25/2010,147.440002,149.740005,147.429993,149.740005,149.740005,0
3/26/2010,149.580002,149.949997,147.779999,149.949997,149.949997,0
3/29/2010,148.009995,150.279999,148.009995,149.949997,149.949997,0
3/30/2010,147.960007,150.199997,147.960007,149.949997,149.949997,0
3/31/2010,150.25,150.25,147.860001,149.699997,149.699997,0
4/1/2010,150.020004,150.020004,147.880005,149.75,149.75,0
4/2/2010,146.889999,149.699997,146.889999,149.699997,149.699997,0
4/5/2010,147.940002,149.649994,147.940002,149.5,149.5,0
4/6/2010,148.619995,150.050003,148.619995,149.5,149.5,0
4/7/2010,150.029999,150.300003,147.889999,149.75,149.75,0
4/8/2010,148.029999,150.449997,148.029999,149.5,149.5,0
4/9/2010,150.330002,150.5,148.100006,150.399994,150.399994,0
4/12/2010,149.580002,150.449997,148.210007,150.419998,150.419998,0
4/13/2010,148.460007,150.399994,147.199997,147.199997,147.199997,0
4/14/2010,150.25,150.25,148.050003,150,150,0
4/15/2010,150.229996,150.240005,148.039993,149.899994,149.899994,0
4/16/2010,150.300003,150.380005,148.460007,148.460007,148.460007,0
4/19/2010,148.279999,150.429993,148.279999,149.75,149.75,0
4/20/2010,149.75,150.619995,148.360001,150.25,150.25,0
4/21/2010,150.460007,150.460007,148.270004,150.369995,150.369995,0
4/22/2010,150.25,150.399994,148.029999,150.240005,150.240005,0
4/23/2010,150.179993,150.179993,148.020004,150,150,0
4/26/2010,150.179993,150.449997,148.160004,150.449997,150.449997,0
4/27/2010,150.350006,150.350006,124,124,124,0
4/28/2010,149.330002,150.399994,147.850006,150,150,0
4/29/2010,148.210007,150.75,148.210007,150.699997,150.699997,0
4/30/2010,150.490005,150.949997,148.639999,150.5,150.5,0
5/3/2010,150.600006,150.600006,148.419998,148.419998,148.419998,0
5/4/2010,150.929993,150.949997,148.630005,150.75,150.75,0
5/5/2010,150.929993,150.929993,148.5,150.899994,150.899994,0
5/6/2010,148.300003,150.100006,148.300003,150.100006,150.100006,0
5/7/2010,150.800003,150.949997,148.669998,150.600006,150.600006,0
5/10/2010,148.389999,150.580002,148.389999,150.5,150.5,0
5/11/2010,150.5,150.679993,148.289993,150.5,150.5,0
5/12/2010,148.360001,150.75,148.360001,150.75,150.75,0
5/13/2010,148.240005,150.880005,148.240005,150.25,150.25,0
5/14/2010,148.440002,151.199997,148.440002,151.059998,151.059998,0
5/17/2010,148.649994,151.899994,147.880005,147.880005,147.880005,0
5/18/2010,151,152.449997,149.539993,152.25,152.25,0
5/19/2010,151.5,152.100006,146.580002,147.889999,147.889999,0
5/20/2010,151.5,151.899994,149.050003,151.899994,151.899994,0
5/21/2010,146.940002,151.800003,146.940002,151.5,151.5,0
5/24/2010,151.779999,151.800003,149.339996,150,150,0
5/25/2010,149.279999,151.75,149.279999,151.5,151.5,0
5/26/2010,152.029999,152.029999,149.580002,152,152,0
5/27/2010,151.169998,152.350006,149.699997,151.5,151.5,0
5/28/2010,149.539993,151.899994,149.410004,151.5,151.5,0
5/31/2010,149.009995,149.009995,149.009995,149.009995,149.009995,0
6/1/2010,151,151.550003,149.050003,151.399994,151.399994,0
6/2/2010,148.610001,151.130005,148.610001,151.100006,151.100006,0
6/3/2010,148.720001,151.149994,148.720001,150.75,150.75,0
6/4/2010,149.490005,151.139999,149.490005,150.75,150.75,0
6/7/2010,151.199997,151.300003,148.710007,151.100006,151.100006,0
6/8/2010,151.25,151.25,148.809998,151.220001,151.220001,0
6/9/2010,148.720001,151.220001,148.720001,150.699997,150.699997,0
6/10/2010,148.789993,151.190002,148.789993,151.190002,151.190002,0
6/11/2010,151.220001,151.300003,148.779999,150.800003,150.800003,0
6/14/2010,151.25,151.25,148.850006,150.949997,150.949997,0
6/15/2010,148.479996,151.330002,148.479996,151.300003,151.300003,0
6/16/2010,151.25,151.279999,148.75,148.75,148.75,0
6/17/2010,148.809998,151.199997,148.809998,151.199997,151.199997,0
6/18/2010,149.089996,151.449997,148.5,151.25,151.25,0
6/21/2010,148.919998,151.350006,148.919998,150.899994,150.899994,0
6/22/2010,151.5,151.600006,149.179993,150.75,150.75,0
6/23/2010,151.649994,151.649994,149.259995,150.949997,150.949997,0
6/24/2010,148.869995,151.199997,148.869995,151.199997,151.199997,0
6/25/2010,148.630005,151,148.630005,150.820007,150.820007,0
6/28/2010,148.399994,148.399994,148.399994,148.399994,148.399994,0
6/29/2010,150.25,150.75,147.880005,150.75,150.75,0
6/30/2010,147.869995,150.919998,147.869995,149.899994,149.899994,0
7/1/2010,147.589996,149.619995,147.589996,149.619995,149.619995,0
7/2/2010,145.389999,149.860001,145.389999,149.699997,149.699997,0
7/5/2010,149.899994,149.899994,147.729996,149.800003,149.800003,0
7/6/2010,147.330002,149.75,147.330002,149.25,149.25,0
7/7/2010,147.380005,150.149994,147.380005,149.550003,149.550003,0
7/8/2010,148.100006,150.550003,148.089996,149.550003,149.550003,0
7/9/2010,150.050003,150.699997,148.330002,150.5,150.5,0
7/12/2010,149.600006,150.550003,148.190002,150.410004,150.410004,0
7/13/2010,150.5,150.5,148.039993,150.199997,150.199997,0
7/14/2010,146.380005,150.490005,146.380005,147.740005,147.740005,0
7/15/2010,150.199997,150.449997,148.139999,150.399994,150.399994,0
7/16/2010,146.949997,150.520004,146.949997,150.100006,150.100006,0
7/19/2010,147.970001,150.5,147.970001,150.5,150.5,0
7/20/2010,147.339996,150.399994,147.339996,150,150,0
7/21/2010,147.880005,150.270004,147.880005,150.25,150.25,0
7/22/2010,148,150.850006,148,150.850006,150.850006,0
7/23/2010,150,150,147.679993,150,150,0
7/26/2010,150,150.199997,147.830002,150.199997,150.199997,0
7/27/2010,149.899994,150.300003,147.75,150.300003,150.300003,0
7/28/2010,150,150.199997,147.880005,150.199997,150.199997,0
7/29/2010,150.399994,150.399994,147.860001,150.100006,150.100006,0
7/30/2010,148.070007,150.100006,148.070007,150.100006,150.100006,0
8/2/2010,147.410004,149.800003,147.410004,149.800003,149.800003,0
8/3/2010,147.729996,150.100006,147.729996,150.100006,150.100006,0
8/4/2010,150,150,147.889999,150.100006,150.100006,0
8/5/2010,150.179993,150.199997,147.960007,147.889999,147.889999,0
8/6/2010,149.699997,150.179993,147.910004,149.75,149.75,0
8/9/2010,150.100006,150.360001,148.050003,146.509995,146.509995,0
